cfg_wr_period,cfg_wr_thresh,cfg_sma_period,cfg_mfi_filter,cfg_rsi_filter,cfg_vol_filter,cfg_dd_filter,cfg_streak_filter,cfg_exit_mode,cfg_max_hold,cfg_profit_target,label,is_n,is_avg,is_win,is_sharpe,is_pf,oos_n,oos_avg,oos_win,oos_sharpe,oos_pf,avg_hold,avg_peak,avg_dd,cfg_stop_loss,cfg_trail_atr,cfg_hold_days,cfg_breadth_mode
30,-30,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | bbw_contract | TR3.0ATR",64,1.5122,70.3,1.26,2.06,44,1.6076,72.7,1.9,2.75,9.6,3.82,-2.34,,3.0,,
30,-30,20,not_weak,,not_dry,moderate,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:moderate | STR:any | trail_only | TR2.5ATR",24,4.1205,58.3,1.9,2.91,17,4.1039,58.8,1.9,3.43,20.7,9.82,-2.41,,2.5,,
30,-40,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | bbw_contract | TR3.0ATR",62,1.6899,72.6,1.39,2.19,42,1.5937,71.4,1.89,2.68,9.5,3.93,-2.29,,3.0,,
30,-30,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | bbw_contract | TR2.0ATR",82,1.0094,56.1,0.86,1.68,55,1.7467,65.5,1.83,2.59,7.5,3.89,-1.88,,2.0,,
30,-40,20,accumulating,,,moderate,,fixed,,,"WR(30,-40) | MFI:accumulating | DD:moderate | fixed",30,2.6528,63.3,1.52,2.37,20,1.766,65.0,1.83,2.66,15.0,6.2,-3.15,,,15.0,
30,-40,20,accumulating,,not_dry,moderate,,fixed,,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | DD:moderate | fixed",30,2.6528,63.3,1.52,2.37,20,1.766,65.0,1.83,2.66,15.0,6.2,-3.15,,,15.0,
30,-30,20,accumulating,,,moderate,,fixed,,,"WR(30,-30) | MFI:accumulating | DD:moderate | fixed",30,2.5771,63.3,1.48,2.34,20,2.0285,65.0,1.82,2.9,15.0,6.09,-3.24,,,15.0,
30,-30,20,accumulating,,not_dry,moderate,,fixed,,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | DD:moderate | fixed",30,2.5771,63.3,1.48,2.34,20,2.0285,65.0,1.82,2.9,15.0,6.09,-3.24,,,15.0,
30,-30,20,not_weak,oversold,not_dry,,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | trail_only | TR2.5ATR",14,1.421,42.9,0.88,1.63,10,3.0487,70.0,1.81,4.46,20.8,7.77,-2.02,,2.5,,
30,-40,20,not_weak,oversold,not_dry,,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | trail_only | TR2.5ATR",14,1.421,42.9,0.88,1.63,10,3.0487,70.0,1.81,4.46,20.8,7.77,-2.02,,2.5,,
30,-40,20,accumulating,,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | DD:moderate | bbw_contract | TR2.0ATR",45,1.6989,62.2,1.36,2.23,31,1.518,67.7,1.8,2.32,7.2,4.25,-1.95,,2.0,,
30,-40,20,not_weak,,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | STR:any | bbw_contract | TR2.0ATR",43,2.7792,65.1,1.96,3.51,29,1.7882,69.0,1.78,2.65,8.5,4.72,-1.77,,2.0,,
30,-40,20,not_weak,,not_dry,moderate,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:moderate | STR:any | trail_only | TR2.5ATR",24,4.1205,58.3,1.9,2.91,16,3.8796,56.2,1.75,3.16,20.9,9.63,-2.47,,2.5,,
30,-30,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | bbw_contract | TR3.0ATR",63,1.423,68.3,1.18,1.97,43,1.5329,72.1,1.73,2.49,9.6,3.82,-2.39,,3.0,,
30,-40,20,not_weak,,,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | STR:any | bbw_contract | TR2.0ATR",43,2.7792,65.1,1.96,3.51,29,1.7463,69.0,1.72,2.55,8.5,4.72,-1.79,,2.0,,
30,-30,20,accumulating,oversold,,,,fixed,,,"WR(30,-30) | MFI:accumulating | RSI:oversold | fixed",16,-0.2705,50.0,-0.19,0.9,11,1.5171,63.6,1.67,2.06,15.0,3.89,-3.59,,,15.0,
30,-30,20,accumulating,oversold,,moderate,,fixed,,,"WR(30,-30) | MFI:accumulating | RSI:oversold | DD:moderate | fixed",16,0.011,50.0,0.01,1.0,11,1.5171,63.6,1.67,2.06,15.0,4.09,-3.38,,,15.0,
30,-30,20,accumulating,oversold,not_dry,,,fixed,,,"WR(30,-30) | MFI:accumulating | RSI:oversold | VOL:not_dry | fixed",16,-0.2705,50.0,-0.19,0.9,11,1.5171,63.6,1.67,2.06,15.0,3.89,-3.59,,,15.0,
30,-30,20,accumulating,oversold,not_dry,moderate,,fixed,,,"WR(30,-30) | MFI:accumulating | RSI:oversold | VOL:not_dry | DD:moderate | fixed",16,-0.0399,50.0,-0.03,0.99,11,1.5171,63.6,1.67,2.06,15.0,4.09,-3.37,,,15.0,
30,-40,20,accumulating,oversold,,,,fixed,,,"WR(30,-40) | MFI:accumulating | RSI:oversold | fixed",16,-0.2705,50.0,-0.19,0.9,11,1.5171,63.6,1.67,2.06,15.0,3.89,-3.59,,,15.0,
30,-40,20,accumulating,oversold,,moderate,,fixed,,,"WR(30,-40) | MFI:accumulating | RSI:oversold | DD:moderate | fixed",16,0.011,50.0,0.01,1.0,11,1.5171,63.6,1.67,2.06,15.0,4.09,-3.38,,,15.0,
30,-40,20,accumulating,oversold,not_dry,,,fixed,,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | fixed",16,-0.2705,50.0,-0.19,0.9,11,1.5171,63.6,1.67,2.06,15.0,3.89,-3.59,,,15.0,
30,-40,20,accumulating,oversold,not_dry,moderate,,fixed,,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | DD:moderate | fixed",16,-0.0399,50.0,-0.03,0.99,11,1.5171,63.6,1.67,2.06,15.0,4.09,-3.37,,,15.0,
30,-30,20,not_weak,,,,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | STR:any | trail_only | TR2.5ATR",30,3.4871,53.3,1.7,2.66,20,3.3812,45.0,1.66,3.04,20.7,8.78,-2.42,,2.5,,
30,-30,20,accumulating,,not_dry,deep,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | DD:deep | trail_only | TR2.5ATR",19,4.4104,57.9,2.51,3.93,13,2.7893,38.5,1.65,2.99,18.0,9.98,-2.11,,2.5,,
30,-40,20,not_weak,,,moderate,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | DD:moderate | STR:any | trail_only | TR2.5ATR",24,4.1205,58.3,1.9,2.91,17,3.5732,52.9,1.65,3.02,20.5,9.46,-2.44,,2.5,,
30,-40,20,accumulating,,not_dry,deep,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | DD:deep | trail_only | TR2.5ATR",19,4.4104,57.9,2.51,3.93,13,2.7893,38.5,1.65,2.99,18.0,9.98,-2.11,,2.5,,
30,-40,20,not_weak,,,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | DD:moderate | trail_only | TR2.5ATR",45,2.6209,53.3,1.5,2.26,30,4.4441,53.3,1.64,4.11,19.3,9.32,-2.29,,2.5,,
30,-30,20,not_weak,,not_dry,,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | STR:any | trail_only | TR2.5ATR",30,3.4871,53.3,1.7,2.66,20,3.3331,45.0,1.63,2.95,20.8,8.78,-2.44,,2.5,,
30,-40,20,not_weak,,not_dry,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",45,2.6209,53.3,1.5,2.26,30,4.4386,53.3,1.63,4.09,19.3,9.32,-2.3,,2.5,,
30,-40,20,accumulating,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",45,1.6989,62.2,1.36,2.23,30,1.3402,66.7,1.61,2.13,7.2,4.08,-1.98,,2.0,,
30,-30,20,accumulating,,,deep,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | DD:deep | trail_only | TR2.5ATR",19,4.4104,57.9,2.51,3.93,14,2.6074,42.9,1.59,3.0,18.0,9.8,-2.07,,2.5,,
30,-40,20,accumulating,,,deep,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | DD:deep | trail_only | TR2.5ATR",19,4.4104,57.9,2.51,3.93,14,2.6074,42.9,1.59,3.0,18.0,9.8,-2.07,,2.5,,
30,-30,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | bbw_contract | TR2.0ATR",80,1.0504,55.0,0.89,1.71,54,1.5137,63.0,1.58,2.27,7.5,3.78,-1.92,,2.0,,
30,-40,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | bbw_contract | TR3.0ATR",61,1.6862,72.1,1.38,2.2,41,1.3877,68.3,1.56,2.22,9.5,3.94,-2.34,,3.0,,
30,-30,20,accumulating,,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | bbw_contract | SL5%",49,1.125,63.3,0.93,1.66,33,1.3741,75.8,1.55,2.33,9.7,3.69,-2.5,5.0,,,
30,-40,20,not_weak,,,,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | trail_only | TR2.5ATR",52,2.4403,50.0,1.45,2.21,35,3.9363,51.4,1.54,3.85,19.6,8.73,-2.19,,2.5,,
30,-40,20,not_weak,,not_dry,,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | trail_only | TR2.5ATR",52,2.4403,50.0,1.45,2.21,35,3.9363,51.4,1.54,3.85,19.6,8.73,-2.19,,2.5,,
30,-30,20,not_weak,,,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | DD:moderate | trail_only | TR2.5ATR",46,2.237,50.0,1.31,2.04,31,4.0912,51.6,1.52,3.62,19.0,9.11,-2.3,,2.5,,
30,-30,20,not_weak,,not_dry,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",46,2.237,50.0,1.31,2.04,31,4.0859,51.6,1.52,3.61,19.0,9.1,-2.3,,2.5,,
30,-30,20,not_weak,oversold,,moderate,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | trail_only | TR2.5ATR",13,1.3852,38.5,0.83,1.57,10,2.5654,60.0,1.52,3.53,19.1,7.67,-2.16,,2.5,,
30,-40,20,not_weak,oversold,,moderate,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | trail_only | TR2.5ATR",13,1.3852,38.5,0.83,1.57,10,2.5654,60.0,1.52,3.53,19.1,7.67,-2.16,,2.5,,
30,-40,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | bbw_contract | TR2.0ATR",76,1.2805,60.5,1.08,1.9,52,1.4033,61.5,1.5,2.13,7.5,3.85,-1.91,,2.0,,
30,-30,20,accumulating,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | bbw_contract | TR2.0ATR",61,1.2144,59.0,1.07,1.89,41,1.0328,68.3,1.48,1.93,7.2,3.47,-1.85,,2.0,,
30,-40,20,accumulating,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | bbw_contract | TR2.0ATR",56,1.5176,62.5,1.29,2.18,38,1.1494,65.8,1.46,1.99,7.5,3.72,-1.85,,2.0,,
30,-30,20,not_weak,,,,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | trail_only | TR2.5ATR",53,2.2793,49.1,1.39,2.15,36,3.4808,47.2,1.37,3.11,19.4,8.54,-2.21,,2.5,,
30,-30,20,not_weak,,not_dry,,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | trail_only | TR2.5ATR",53,2.2793,49.1,1.39,2.15,36,3.4808,47.2,1.37,3.11,19.4,8.54,-2.21,,2.5,,
30,-40,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | bbw_contract | TR2.0ATR",75,1.2509,58.7,1.05,1.86,50,1.268,60.0,1.36,1.99,7.5,3.72,-1.95,,2.0,,
30,-40,20,not_weak,,,,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | STR:any | trail_only | TR2.5ATR",28,3.9411,57.1,1.89,2.93,20,2.754,40.0,1.34,2.45,20.9,8.73,-2.47,,2.5,,
30,-40,20,not_weak,,not_dry,,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | STR:any | trail_only | TR2.5ATR",28,3.9411,57.1,1.89,2.93,20,2.7058,40.0,1.31,2.39,20.9,8.73,-2.49,,2.5,,
30,-30,20,accumulating,,,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | DD:moderate | bbw_contract | TR2.0ATR",45,1.6078,62.2,1.31,2.16,31,0.9233,64.5,1.2,1.7,7.0,3.97,-2.01,,2.0,,
30,-30,20,not_weak,oversold,not_dry,,,fixed,,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | fixed",22,-0.5996,50.0,-0.62,0.74,15,1.0075,60.0,1.15,1.7,15.0,3.42,-3.14,,,15.0,
30,-40,20,not_weak,oversold,not_dry,,,fixed,,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | fixed",22,-0.5996,50.0,-0.62,0.74,15,1.0075,60.0,1.15,1.7,15.0,3.42,-3.14,,,15.0,
30,-30,20,not_weak,oversold,,,,fixed,,,"WR(30,-30) | MFI:not_weak | RSI:oversold | fixed",22,-0.6273,50.0,-0.65,0.72,15,1.0055,60.0,1.14,1.7,15.0,3.43,-3.14,,,15.0,
30,-40,20,not_weak,oversold,,,,fixed,,,"WR(30,-40) | MFI:not_weak | RSI:oversold | fixed",22,-0.6273,50.0,-0.65,0.72,15,1.0055,60.0,1.14,1.7,15.0,3.43,-3.14,,,15.0,
30,-30,20,not_weak,oversold,,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | trail_only | TR2.5ATR",24,0.0915,33.3,0.07,1.04,17,1.6934,58.8,1.12,2.22,18.1,5.93,-2.46,,2.5,,
30,-40,20,not_weak,oversold,,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | trail_only | TR2.5ATR",24,0.0915,33.3,0.07,1.04,17,1.6934,58.8,1.12,2.22,18.1,5.93,-2.46,,2.5,,
30,-30,20,not_weak,oversold,not_dry,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",24,0.0977,33.3,0.07,1.04,17,1.6837,58.8,1.11,2.2,18.0,5.93,-2.46,,2.5,,
30,-40,20,not_weak,oversold,not_dry,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",24,0.0977,33.3,0.07,1.04,17,1.6837,58.8,1.11,2.2,18.0,5.93,-2.46,,2.5,,
30,-30,20,accumulating,,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | bbw_contract | TR2.0ATR",60,1.2241,58.3,1.07,1.9,40,0.7004,65.0,1.01,1.57,7.3,3.33,-1.9,,2.0,,
30,-30,20,accumulating,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",45,1.6078,62.2,1.31,2.16,30,0.7257,63.3,0.97,1.53,7.1,3.79,-2.04,,2.0,,
30,-30,20,not_weak,oversold,,,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | trail_only | TR2.5ATR",27,0.2872,40.7,0.23,1.13,19,1.3881,57.9,0.94,1.9,18.7,5.68,-2.35,,2.5,,
30,-40,20,not_weak,oversold,,,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | trail_only | TR2.5ATR",27,0.2872,40.7,0.23,1.13,19,1.3881,57.9,0.94,1.9,18.7,5.68,-2.35,,2.5,,
30,-30,20,not_weak,oversold,not_dry,,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | trail_only | TR2.5ATR",27,0.2848,40.7,0.23,1.13,19,1.3794,57.9,0.93,1.89,18.7,5.67,-2.35,,2.5,,
30,-40,20,not_weak,oversold,not_dry,,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | trail_only | TR2.5ATR",27,0.2848,40.7,0.23,1.13,19,1.3794,57.9,0.93,1.89,18.7,5.67,-2.35,,2.5,,
30,-30,20,not_weak,oversold,,moderate,,fixed,,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | fixed",19,-0.9955,47.4,-1.0,0.62,14,0.8085,57.1,0.9,1.52,15.0,3.46,-3.38,,,15.0,
30,-30,20,not_weak,oversold,not_dry,moderate,,fixed,,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | fixed",19,-1.0384,47.4,-1.04,0.6,14,0.8107,57.1,0.9,1.53,15.0,3.46,-3.38,,,15.0,
30,-40,20,not_weak,oversold,,moderate,,fixed,,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | fixed",19,-0.9955,47.4,-1.0,0.62,14,0.8085,57.1,0.9,1.52,15.0,3.46,-3.38,,,15.0,
30,-40,20,not_weak,oversold,not_dry,moderate,,fixed,,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | fixed",19,-1.0384,47.4,-1.04,0.6,14,0.8107,57.1,0.9,1.53,15.0,3.46,-3.38,,,15.0,
30,-40,20,accumulating,,,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | DD:moderate | trail_only | TR2.5ATR",36,2.866,52.8,1.72,2.62,25,0.8678,40.0,0.73,1.54,17.5,7.63,-2.23,,2.5,,
30,-40,20,accumulating,,not_dry,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",36,2.866,52.8,1.72,2.62,25,0.8238,36.0,0.69,1.5,17.4,7.62,-2.23,,2.5,,
30,-40,20,accumulating,,,,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | trail_only | TR2.5ATR",45,2.9102,48.9,1.73,2.64,31,0.6335,38.7,0.57,1.39,18.1,7.21,-2.13,,2.5,,
30,-40,20,accumulating,,not_dry,,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | trail_only | TR2.5ATR",45,2.9102,48.9,1.73,2.64,31,0.598,35.5,0.54,1.37,18.0,7.2,-2.13,,2.5,,
30,-30,20,accumulating,,,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | DD:moderate | trail_only | TR2.5ATR",36,2.7717,52.8,1.68,2.57,25,0.0456,36.0,0.04,1.02,17.1,7.28,-2.3,,2.5,,
30,-30,20,not_weak,,,deep,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | DD:deep | STR:any | trail_only | TR2.5ATR",13,4.2367,53.8,1.7,2.46,9,0.0,0.0,0.0,0.0,19.5,13.14,-2.72,,2.5,,
30,-30,20,not_weak,,,deep,any,fixed,,,"WR(30,-30) | MFI:not_weak | DD:deep | STR:any | fixed",13,5.3193,61.5,2.46,4.68,9,0.0,0.0,0.0,0.0,15.0,9.94,-2.94,,,15.0,
30,-30,20,not_weak,,surge,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:surge | bbw_contract | TR2.0ATR",12,3.7794,66.7,1.99,3.83,9,0.0,0.0,0.0,0.0,8.8,6.44,-1.83,,2.0,,
30,-30,20,not_weak,,surge,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:surge | bbw_contract | TR3.0ATR",12,5.4311,91.7,3.32,14.2,8,0.0,0.0,0.0,0.0,11.0,7.08,-1.92,,3.0,,
30,-30,20,not_weak,,surge,,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | VOL:surge | trail_only | TR2.5ATR",12,5.3202,75.0,2.53,5.89,8,0.0,0.0,0.0,0.0,21.9,10.56,-1.97,,2.5,,
30,-30,20,not_weak,,not_dry,deep,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:deep | STR:any | trail_only | TR2.5ATR",13,4.2367,53.8,1.7,2.46,9,0.0,0.0,0.0,0.0,19.5,13.14,-2.72,,2.5,,
30,-30,20,not_weak,,not_dry,deep,any,fixed,,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:deep | STR:any | fixed",13,5.3193,61.5,2.46,4.68,9,0.0,0.0,0.0,0.0,15.0,9.94,-2.94,,,15.0,
30,-30,20,not_weak,oversold,,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | STR:any | bbw_contract",12,1.0489,75.0,0.65,1.5,9,0.0,0.0,0.0,0.0,14.1,3.88,-3.4,,,,
30,-30,20,not_weak,oversold,,,any,bbw_pt,30.0,3.0,"WR(30,-30) | MFI:not_weak | RSI:oversold | STR:any | bbw_pt | PT3%",13,0.414,76.9,0.37,1.21,9,0.0,0.0,0.0,0.0,10.4,2.75,-3.12,,,,
30,-30,20,not_weak,oversold,,,any,bbw_pt,30.0,5.0,"WR(30,-30) | MFI:not_weak | RSI:oversold | STR:any | bbw_pt | PT5%",12,0.0937,75.0,0.08,1.04,9,0.0,0.0,0.0,0.0,12.6,2.95,-3.4,,,,
30,-30,20,not_weak,oversold,,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | STR:any | bbw_contract | SL8%",13,0.6917,76.9,0.42,1.28,9,0.0,0.0,0.0,0.0,12.1,3.83,-3.03,8.0,,,
30,-30,20,not_weak,oversold,,,any,fixed,,,"WR(30,-30) | MFI:not_weak | RSI:oversold | STR:any | fixed",13,0.6869,46.2,0.48,1.29,9,0.0,0.0,0.0,0.0,15.0,4.32,-2.7,,,15.0,
30,-30,20,not_weak,oversold,,moderate,any,bbw_pt,30.0,3.0,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | bbw_pt | PT3%",12,0.1428,75.0,0.13,1.07,8,0.0,0.0,0.0,0.0,11.1,2.69,-3.44,,,,
30,-30,20,not_weak,oversold,,moderate,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | bbw_contract | SL5%",12,-0.1592,66.7,-0.18,0.92,9,0.0,0.0,0.0,0.0,11.6,4.12,-2.52,5.0,,,
30,-30,20,not_weak,oversold,,moderate,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | bbw_contract | SL8%",12,0.5484,75.0,0.32,1.21,8,0.0,0.0,0.0,0.0,12.4,3.82,-3.33,8.0,,,
30,-30,20,not_weak,oversold,,moderate,any,fixed,,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | fixed",12,0.4318,41.7,0.29,1.17,8,0.0,0.0,0.0,0.0,15.0,4.2,-2.97,,,15.0,
30,-30,20,not_weak,oversold,,deep,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:deep | bbw_contract | TR2.0ATR",13,-0.1397,53.8,-0.19,0.92,9,0.0,0.0,0.0,0.0,7.5,3.67,-2.25,,2.0,,
30,-30,20,not_weak,oversold,,deep,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:deep | bbw_contract | TR3.0ATR",12,0.6943,66.7,0.7,1.35,8,0.0,0.0,0.0,0.0,9.1,4.2,-2.42,,3.0,,
30,-30,20,not_weak,oversold,,deep,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:deep | trail_only | TR2.5ATR",12,1.0137,33.3,0.67,1.4,9,0.0,0.0,0.0,0.0,17.3,7.19,-2.54,,2.5,,
30,-30,20,not_weak,oversold,not_dry,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_contract",12,0.9623,66.7,0.6,1.44,8,0.0,0.0,0.0,0.0,13.8,3.93,-3.19,,,,
30,-30,20,not_weak,oversold,not_dry,,any,bbw_pt,30.0,3.0,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_pt | PT3%",12,0.4219,75.0,0.37,1.2,9,0.0,0.0,0.0,0.0,9.9,2.74,-2.91,,,,
30,-30,20,not_weak,oversold,not_dry,,any,bbw_pt,30.0,5.0,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_pt | PT5%",12,0.0072,66.7,0.01,1.0,8,0.0,0.0,0.0,0.0,12.2,2.95,-3.19,,,,
30,-30,20,not_weak,oversold,not_dry,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_contract | SL5%",13,2.1424,76.9,1.53,2.49,9,0.0,0.0,0.0,0.0,11.4,4.17,-2.15,5.0,,,
30,-30,20,not_weak,oversold,not_dry,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_contract | SL8%",12,0.7228,75.0,0.43,1.27,9,0.0,0.0,0.0,0.0,11.7,3.87,-2.81,8.0,,,
30,-30,20,not_weak,oversold,not_dry,,any,fixed,,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | fixed",12,0.7769,50.0,0.52,1.31,9,0.0,0.0,0.0,0.0,15.0,4.39,-2.57,,,15.0,
30,-30,20,not_weak,oversold,not_dry,moderate,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | STR:any | bbw_contract | SL5%",12,2.12,75.0,1.46,2.36,8,0.0,0.0,0.0,0.0,11.6,4.19,-2.37,5.0,,,
30,-30,20,not_weak,oversold,not_dry,moderate,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | STR:any | trail_only | TR2.5ATR",13,1.3852,38.5,0.83,1.57,9,0.0,0.0,0.0,0.0,19.7,7.9,-2.2,,2.5,,
30,-30,20,not_weak,oversold,not_dry,deep,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:deep | bbw_contract | TR2.0ATR",13,-0.1397,53.8,-0.19,0.92,9,0.0,0.0,0.0,0.0,7.5,3.67,-2.25,,2.0,,
30,-30,20,not_weak,oversold,not_dry,deep,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:deep | bbw_contract | TR3.0ATR",12,0.6943,66.7,0.7,1.35,8,0.0,0.0,0.0,0.0,9.1,4.2,-2.42,,3.0,,
